Student with Knowledge Distillation Approach
Step 10930: loss = 0.33375
Step 10935: loss = 0.25262
Step 10940: loss = 0.28532
Step 10945: loss = 0.49448
Step 10950: loss = 0.41373
Step 10955: loss = 0.32173
Step 10960: loss = 0.50328
Step 10965: loss = 0.47451
Step 10970: loss = 0.37666
Step 10975: loss = 0.55687
Step 10980: loss = 0.44292
Step 10985: loss = 0.38030
Step 10990: loss = 0.63789
Step 10995: loss = 0.41431
Step 11000: loss = 0.35656
Step 11005: loss = 0.42218
Step 11010: loss = 0.38539
Step 11015: loss = 0.50846
Step 11020: loss = 0.49194
Step 11025: loss = 0.46827
Step 11030: loss = 0.30696
Step 11035: loss = 0.45866
Step 11040: loss = 0.49744
Step 11045: loss = 0.39247
Step 11050: loss = 0.58235
Step 11055: loss = 0.36517
Step 11060: loss = 0.41662
Step 11065: loss = 0.52580
Step 11070: loss = 0.51261
Step 11075: loss = 0.59044
Step 11080: loss = 0.54488
Step 11085: loss = 0.44097
Step 11090: loss = 0.38850
Step 11095: loss = 0.47045
Step 11100: loss = 0.41869
Step 11105: loss = 0.39808
Step 11110: loss = 0.55390
Step 11115: loss = 0.50099
Step 11120: loss = 0.38505
Step 11125: loss = 0.39573
Step 11130: loss = 0.52438
Step 11135: loss = 0.53960
Step 11140: loss = 0.39606
Step 11145: loss = 0.44026
Step 11150: loss = 0.36400
Step 11155: loss = 0.58427
Step 11160: loss = 0.42735
Step 11165: loss = 0.52409
Step 11170: loss = 0.51775
Step 11175: loss = 0.49996
Step 11180: loss = 0.40696
Step 11185: loss = 0.36276
Step 11190: loss = 0.42167
Step 11195: loss = 0.32528
Step 11200: loss = 0.56050
Step 11205: loss = 0.40439
Step 11210: loss = 0.41210
Step 11215: loss = 0.37278
Step 11220: loss = 0.45719
Step 11225: loss = 0.40743
Step 11230: loss = 0.44550
Step 11235: loss = 0.36716
Step 11240: loss = 0.48063
Step 11245: loss = 0.35556
Step 11250: loss = 0.56503
Step 11255: loss = 0.60154
Step 11260: loss = 0.31130
Step 11265: loss = 0.42097
Step 11270: loss = 0.46379
Step 11275: loss = 0.33018
Step 11280: loss = 0.52818
Step 11285: loss = 0.46637
Step 11290: loss = 0.54570
Step 11295: loss = 0.35809
Step 11300: loss = 0.34477
Step 11305: loss = 0.48475
Step 11310: loss = 0.51904
Training Data Eval:
  Num examples: 49920, Num correct: 43524, Precision @ 1: 0.8719
('Testing Data Eval: EPOCH->', 30)
  Num examples: 9984, Num correct: 7167, Precision @ 1: 0.7178
Step 11315: loss = 0.37163
Step 11320: loss = 0.39881
Step 11325: loss = 0.34635
Step 11330: loss = 0.40042
Step 11335: loss = 0.57092
Step 11340: loss = 0.41610
Step 11345: loss = 0.46151
Step 11350: loss = 0.41785
Step 11355: loss = 0.36141
Step 11360: loss = 0.40528
Step 11365: loss = 0.50519
Step 11370: loss = 0.36979
Step 11375: loss = 0.42006
Step 11380: loss = 0.37167
Step 11385: loss = 0.33086
Step 11390: loss = 0.49569
Step 11395: loss = 0.38432
Step 11400: loss = 0.44096
Step 11405: loss = 0.45213
Step 11410: loss = 0.41922
Step 11415: loss = 0.40347
Step 11420: loss = 0.36105
Step 11425: loss = 0.55069
Step 11430: loss = 0.36070
Step 11435: loss = 0.45940
Step 11440: loss = 0.41473
Step 11445: loss = 0.47930
Step 11450: loss = 0.38928
Step 11455: loss = 0.35203
Step 11460: loss = 0.46682
Step 11465: loss = 0.40377
Step 11470: loss = 0.28902
Step 11475: loss = 0.41822
Step 11480: loss = 0.48215
Step 11485: loss = 0.52301
Step 11490: loss = 0.40273
Step 11495: loss = 0.30300
Step 11500: loss = 0.36401
Step 11505: loss = 0.40711
Step 11510: loss = 0.44171
Step 11515: loss = 0.42014
Step 11520: loss = 0.54273
Step 11525: loss = 0.36657
Step 11530: loss = 0.41700
Step 11535: loss = 0.35932
Step 11540: loss = 0.34799
Step 11545: loss = 0.44038
Step 11550: loss = 0.43524
Step 11555: loss = 0.48279
Step 11560: loss = 0.41822
Step 11565: loss = 0.46586
Step 11570: loss = 0.54533
Step 11575: loss = 0.42936
Step 11580: loss = 0.55728
Step 11585: loss = 0.40646
Step 11590: loss = 0.48345
Step 11595: loss = 0.41694
Step 11600: loss = 0.35399
Step 11605: loss = 0.41624
Step 11610: loss = 0.48681
Step 11615: loss = 0.30305
Step 11620: loss = 0.41868
Step 11625: loss = 0.35327
Step 11630: loss = 0.30093
Step 11635: loss = 0.41346
Step 11640: loss = 0.40754
Step 11645: loss = 0.24908
Step 11650: loss = 0.41170
Step 11655: loss = 0.31951
Step 11660: loss = 0.39926
Step 11665: loss = 0.42856
Step 11670: loss = 0.43360
Step 11675: loss = 0.64802
Step 11680: loss = 0.44173
Step 11685: loss = 0.49243
Step 11690: loss = 0.40125
Step 11695: loss = 0.49176
Step 11700: loss = 0.38995
Training Data Eval:
  Num examples: 49920, Num correct: 43528, Precision @ 1: 0.8720
('Testing Data Eval: EPOCH->', 31)
  Num examples: 9984, Num correct: 7152, Precision @ 1: 0.7163
Step 11705: loss = 0.28396
Step 11710: loss = 0.49538
Step 11715: loss = 0.49546
Step 11720: loss = 0.42186
Step 11725: loss = 0.43045
Step 11730: loss = 0.25377
Step 11735: loss = 0.34193
Step 11740: loss = 0.40546
Step 11745: loss = 0.42345
Step 11750: loss = 0.33783
Step 11755: loss = 0.36690
Step 11760: loss = 0.45375
Step 11765: loss = 0.46113
Step 11770: loss = 0.55394
Step 11775: loss = 0.42326
Step 11780: loss = 0.42145
Step 11785: loss = 0.39788
Step 11790: loss = 0.38576
Step 11795: loss = 0.36559
Step 11800: loss = 0.45956
Step 11805: loss = 0.35349
Step 11810: loss = 0.43553
Step 11815: loss = 0.39702
Step 11820: loss = 0.51208
Step 11825: loss = 0.37847
Step 11830: loss = 0.59212
Step 11835: loss = 0.33883
Step 11840: loss = 0.28927
Step 11845: loss = 0.38327
Step 11850: loss = 0.38969
Step 11855: loss = 0.37447
Step 11860: loss = 0.48684
Step 11865: loss = 0.41198
Step 11870: loss = 0.42202
Step 11875: loss = 0.37754
Step 11880: loss = 0.44805
Step 11885: loss = 0.38164
Step 11890: loss = 0.44451
Step 11895: loss = 0.32783
Step 11900: loss = 0.47236
Step 11905: loss = 0.28638
Step 11910: loss = 0.40810
Step 11915: loss = 0.38675
Step 11920: loss = 0.44821
Step 11925: loss = 0.31509
Step 11930: loss = 0.35060
Step 11935: loss = 0.31793
Step 11940: loss = 0.34997
Step 11945: loss = 0.32618
Step 11950: loss = 0.35618
Step 11955: loss = 0.45760
Step 11960: loss = 0.38690
Step 11965: loss = 0.30280
Step 11970: loss = 0.33824
Step 11975: loss = 0.44041
Step 11980: loss = 0.34399
Step 11985: loss = 0.42079
Step 11990: loss = 0.45663
Step 11995: loss = 0.49589
Step 12000: loss = 0.37387
Step 12005: loss = 0.29499
Step 12010: loss = 0.28669
Step 12015: loss = 0.42227
Step 12020: loss = 0.34655
Step 12025: loss = 0.31620
Step 12030: loss = 0.45211
Step 12035: loss = 0.37434
Step 12040: loss = 0.35523
Step 12045: loss = 0.34529
Step 12050: loss = 0.42905
Step 12055: loss = 0.56980
Step 12060: loss = 0.35827
Step 12065: loss = 0.42622
Step 12070: loss = 0.44252
Step 12075: loss = 0.39005
Step 12080: loss = 0.35342
Step 12085: loss = 0.42947
Step 12090: loss = 0.33072
Training Data Eval:
  Num examples: 49920, Num correct: 43980, Precision @ 1: 0.8810
('Testing Data Eval: EPOCH->', 32)
  Num examples: 9984, Num correct: 7187, Precision @ 1: 0.7199
Step 12095: loss = 0.41187
Step 12100: loss = 0.35166
Step 12105: loss = 0.34195
Step 12110: loss = 0.32138
Step 12115: loss = 0.23699
Step 12120: loss = 0.38592
Step 12125: loss = 0.31219
Step 12130: loss = 0.31802
Step 12135: loss = 0.41868
Step 12140: loss = 0.32750
Step 12145: loss = 0.37895
Step 12150: loss = 0.36149
Step 12155: loss = 0.39426
Step 12160: loss = 0.32931
Step 12165: loss = 0.40583
Step 12170: loss = 0.36706
Step 12175: loss = 0.45742
Step 12180: loss = 0.47088
Step 12185: loss = 0.37427
Step 12190: loss = 0.38497
Step 12195: loss = 0.33707
Step 12200: loss = 0.36743
Step 12205: loss = 0.32406
Step 12210: loss = 0.28243
Step 12215: loss = 0.44933
Step 12220: loss = 0.46341
Step 12225: loss = 0.25794
Step 12230: loss = 0.33037
Step 12235: loss = 0.36569
Step 12240: loss = 0.30028
Step 12245: loss = 0.33324
Step 12250: loss = 0.31612
Step 12255: loss = 0.48067
Step 12260: loss = 0.39929
Step 12265: loss = 0.38089
Step 12270: loss = 0.32022
Step 12275: loss = 0.45135
Step 12280: loss = 0.33123
Step 12285: loss = 0.47203
Step 12290: loss = 0.34552
Step 12295: loss = 0.44198
Step 12300: loss = 0.40760
Step 12305: loss = 0.30564
Step 12310: loss = 0.34980
Step 12315: loss = 0.34313
Step 12320: loss = 0.39256
Step 12325: loss = 0.35171
Step 12330: loss = 0.34655
Step 12335: loss = 0.34153
Step 12340: loss = 0.38503
Step 12345: loss = 0.40635
Step 12350: loss = 0.30155
Step 12355: loss = 0.39300
Step 12360: loss = 0.43129
Step 12365: loss = 0.45386
Step 12370: loss = 0.53006
Step 12375: loss = 0.35819
Step 12380: loss = 0.28325
Step 12385: loss = 0.37079
Step 12390: loss = 0.43041
Step 12395: loss = 0.36894
Step 12400: loss = 0.45356
Step 12405: loss = 0.44842
Step 12410: loss = 0.36392
Step 12415: loss = 0.41529
Step 12420: loss = 0.40736
Step 12425: loss = 0.34814
Step 12430: loss = 0.32808
Step 12435: loss = 0.37204
Step 12440: loss = 0.36404
Step 12445: loss = 0.37775
Step 12450: loss = 0.42478
Step 12455: loss = 0.37228
Step 12460: loss = 0.49356
Step 12465: loss = 0.44688
Step 12470: loss = 0.36773
Step 12475: loss = 0.42993
Step 12480: loss = 0.41323
Training Data Eval:
  Num examples: 49920, Num correct: 43780, Precision @ 1: 0.8770
('Testing Data Eval: EPOCH->', 33)
  Num examples: 9984, Num correct: 7107, Precision @ 1: 0.7118
Step 12485: loss = 0.33547
Step 12490: loss = 0.32073
Step 12495: loss = 0.40776
Step 12500: loss = 0.31796
Step 12505: loss = 0.42703
Step 12510: loss = 0.37324
Step 12515: loss = 0.27516
Step 12520: loss = 0.28161
Step 12525: loss = 0.44006
Step 12530: loss = 0.28140
Step 12535: loss = 0.45441
Step 12540: loss = 0.25075
Step 12545: loss = 0.42012
Step 12550: loss = 0.42155
Step 12555: loss = 0.36486
Step 12560: loss = 0.40176
Step 12565: loss = 0.32910
Step 12570: loss = 0.35950
Step 12575: loss = 0.37581
Step 12580: loss = 0.36701
Step 12585: loss = 0.39251
Step 12590: loss = 0.51805
Step 12595: loss = 0.42378
Step 12600: loss = 0.53585
Step 12605: loss = 0.36128
Step 12610: loss = 0.42570
Step 12615: loss = 0.31553
Step 12620: loss = 0.38762
Step 12625: loss = 0.41063
Step 12630: loss = 0.35665
Step 12635: loss = 0.44809
Step 12640: loss = 0.29668
Step 12645: loss = 0.34244
Step 12650: loss = 0.44958
Step 12655: loss = 0.31157
Step 12660: loss = 0.34563
Step 12665: loss = 0.40882
Step 12670: loss = 0.43874
Step 12675: loss = 0.36078
Step 12680: loss = 0.41120
Step 12685: loss = 0.38352
Step 12690: loss = 0.32361
Step 12695: loss = 0.40428
Step 12700: loss = 0.42011
Step 12705: loss = 0.24417
Step 12710: loss = 0.50365
Step 12715: loss = 0.40090
Step 12720: loss = 0.38196
Step 12725: loss = 0.40002
Step 12730: loss = 0.33669
Step 12735: loss = 0.45132
Step 12740: loss = 0.32982
Step 12745: loss = 0.33608
Step 12750: loss = 0.29998
Step 12755: loss = 0.42630
Step 12760: loss = 0.26950
Step 12765: loss = 0.52013
Step 12770: loss = 0.26354
Step 12775: loss = 0.34856
Step 12780: loss = 0.42494
Step 12785: loss = 0.54938
Step 12790: loss = 0.30250
Step 12795: loss = 0.23063
Step 12800: loss = 0.46638
Step 12805: loss = 0.36039
Step 12810: loss = 0.34971
Step 12815: loss = 0.38573
Step 12820: loss = 0.43285
Step 12825: loss = 0.31540
Step 12830: loss = 0.33428
Step 12835: loss = 0.37647
Step 12840: loss = 0.42018
Step 12845: loss = 0.29212
Step 12850: loss = 0.43877
Step 12855: loss = 0.42486
Step 12860: loss = 0.41084
Step 12865: loss = 0.34698
Step 12870: loss = 0.36060
Training Data Eval:
  Num examples: 49920, Num correct: 44253, Precision @ 1: 0.8865
('Testing Data Eval: EPOCH->', 34)
  Num examples: 9984, Num correct: 7112, Precision @ 1: 0.7123
Step 12875: loss = 0.31101
Step 12880: loss = 0.42330
Step 12885: loss = 0.31228
Step 12890: loss = 0.38420
Step 12895: loss = 0.27646
Step 12900: loss = 0.25248
Step 12905: loss = 0.29743
Step 12910: loss = 0.26906
Step 12915: loss = 0.44870
Step 12920: loss = 0.31452
Step 12925: loss = 0.35533
Step 12930: loss = 0.62863
Step 12935: loss = 0.30865
Step 12940: loss = 0.45135
Step 12945: loss = 0.28551
Step 12950: loss = 0.33168
Step 12955: loss = 0.35212
Step 12960: loss = 0.36298
Step 12965: loss = 0.32070
Step 12970: loss = 0.29368
Step 12975: loss = 0.33129
Step 12980: loss = 0.44608
Step 12985: loss = 0.35064
Step 12990: loss = 0.28985
Step 12995: loss = 0.41715
Step 13000: loss = 0.29009
Step 13005: loss = 0.22045
Step 13010: loss = 0.37326
Step 13015: loss = 0.39538
Step 13020: loss = 0.42151
Step 13025: loss = 0.33791
Step 13030: loss = 0.27375
Step 13035: loss = 0.49799
Step 13040: loss = 0.38282
Step 13045: loss = 0.24271
Step 13050: loss = 0.36077
Step 13055: loss = 0.30044
Step 13060: loss = 0.28446
Step 13065: loss = 0.31983
Step 13070: loss = 0.33731
Step 13075: loss = 0.29725
Step 13080: loss = 0.23466
Step 13085: loss = 0.32820
Step 13090: loss = 0.43660
Step 13095: loss = 0.31821
Step 13100: loss = 0.28877
Step 13105: loss = 0.49586
Step 13110: loss = 0.41566
Step 13115: loss = 0.32728
Step 13120: loss = 0.27426
Step 13125: loss = 0.33063
Step 13130: loss = 0.25422
Step 13135: loss = 0.42226
Step 13140: loss = 0.20974
Step 13145: loss = 0.36045
Step 13150: loss = 0.42801
Step 13155: loss = 0.30310
Step 13160: loss = 0.34232
Step 13165: loss = 0.32399
Step 13170: loss = 0.30323
Step 13175: loss = 0.32285
Step 13180: loss = 0.44245
Step 13185: loss = 0.33475
Step 13190: loss = 0.31263
Step 13195: loss = 0.32157
Step 13200: loss = 0.30175
Step 13205: loss = 0.44353
Step 13210: loss = 0.37357
Step 13215: loss = 0.33107
Step 13220: loss = 0.32330
Step 13225: loss = 0.23482
Step 13230: loss = 0.34017
Step 13235: loss = 0.47167
Step 13240: loss = 0.37699
Step 13245: loss = 0.35084
Step 13250: loss = 0.28517
Step 13255: loss = 0.32654
Step 13260: loss = 0.23900
Training Data Eval:
  Num examples: 49920, Num correct: 45185, Precision @ 1: 0.9051
('Testing Data Eval: EPOCH->', 35)
  Num examples: 9984, Num correct: 7209, Precision @ 1: 0.7221
Step 13265: loss = 0.18336
Step 13270: loss = 0.25461
Step 13275: loss = 0.33692
Step 13280: loss = 0.21179
Step 13285: loss = 0.31889
Step 13290: loss = 0.27967
Step 13295: loss = 0.22462
Step 13300: loss = 0.29382
Step 13305: loss = 0.19473
Step 13310: loss = 0.28056
Step 13315: loss = 0.24003
Step 13320: loss = 0.30497
Step 13325: loss = 0.28748
Step 13330: loss = 0.25435
Step 13335: loss = 0.35935
Step 13340: loss = 0.34238
Step 13345: loss = 0.29177
Step 13350: loss = 0.36424
Step 13355: loss = 0.33030
Step 13360: loss = 0.33343
Step 13365: loss = 0.27353
Step 13370: loss = 0.28906
Step 13375: loss = 0.29279
Step 13380: loss = 0.38775
Step 13385: loss = 0.44590
Step 13390: loss = 0.35070
Step 13395: loss = 0.39419
Step 13400: loss = 0.22729
Step 13405: loss = 0.33084
Step 13410: loss = 0.29660
Step 13415: loss = 0.32156
Step 13420: loss = 0.32403
Step 13425: loss = 0.31409
Step 13430: loss = 0.36912
Step 13435: loss = 0.25248
Step 13440: loss = 0.21310
Step 13445: loss = 0.30184
Step 13450: loss = 0.36034
Step 13455: loss = 0.33840
Step 13460: loss = 0.49401
Step 13465: loss = 0.36965
Step 13470: loss = 0.34628
Step 13475: loss = 0.37297
Step 13480: loss = 0.42298
Step 13485: loss = 0.32634
Step 13490: loss = 0.31227
Step 13495: loss = 0.25264
Step 13500: loss = 0.32967
Step 13505: loss = 0.37108
Step 13510: loss = 0.52228
Step 13515: loss = 0.29897
Step 13520: loss = 0.36042
Step 13525: loss = 0.36142
Step 13530: loss = 0.27115
Step 13535: loss = 0.34104
Step 13540: loss = 0.27629
Step 13545: loss = 0.38364
Step 13550: loss = 0.29428
Step 13555: loss = 0.30591
Step 13560: loss = 0.27751
Step 13565: loss = 0.35904
Step 13570: loss = 0.48567
Step 13575: loss = 0.25802
Step 13580: loss = 0.38459
Step 13585: loss = 0.26494
Step 13590: loss = 0.30142
Step 13595: loss = 0.28721
Step 13600: loss = 0.29333
Step 13605: loss = 0.22449
Step 13610: loss = 0.32306
Step 13615: loss = 0.32043
Step 13620: loss = 0.31492
Step 13625: loss = 0.25402
Step 13630: loss = 0.37101
Step 13635: loss = 0.33922
Step 13640: loss = 0.35115
Step 13645: loss = 0.26608
Step 13650: loss = 0.36289
Training Data Eval:
  Num examples: 49920, Num correct: 45161, Precision @ 1: 0.9047
('Testing Data Eval: EPOCH->', 36)
  Num examples: 9984, Num correct: 7220, Precision @ 1: 0.7232
Step 13655: loss = 0.38690
Step 13660: loss = 0.23780
Step 13665: loss = 0.29437
Step 13670: loss = 0.37875
Step 13675: loss = 0.22925
Step 13680: loss = 0.31091
Step 13685: loss = 0.33795
Step 13690: loss = 0.35863
Step 13695: loss = 0.42487
Step 13700: loss = 0.28867
Step 13705: loss = 0.16204
Step 13710: loss = 0.36483
Step 13715: loss = 0.31387
Step 13720: loss = 0.21388
Step 13725: loss = 0.28516
Step 13730: loss = 0.32189
Step 13735: loss = 0.35951
Step 13740: loss = 0.18875
Step 13745: loss = 0.27559
Step 13750: loss = 0.30059
Step 13755: loss = 0.29479
Step 13760: loss = 0.28516
Step 13765: loss = 0.26539
Step 13770: loss = 0.31287
Step 13775: loss = 0.18520
Step 13780: loss = 0.31882
Step 13785: loss = 0.38081
Step 13790: loss = 0.20049
Step 13795: loss = 0.31019
Step 13800: loss = 0.27582
Step 13805: loss = 0.29593
Step 13810: loss = 0.28140
Step 13815: loss = 0.28366
Step 13820: loss = 0.41816
Step 13825: loss = 0.33764
Step 13830: loss = 0.46190
Step 13835: loss = 0.33588
Step 13840: loss = 0.30158
Step 13845: loss = 0.37199
Step 13850: loss = 0.33955
Step 13855: loss = 0.31134
Step 13860: loss = 0.35647
Step 13865: loss = 0.31421
Step 13870: loss = 0.32479
Step 13875: loss = 0.25981
Step 13880: loss = 0.28121
Step 13885: loss = 0.33611
Step 13890: loss = 0.37719
Step 13895: loss = 0.35484
Step 13900: loss = 0.27618
Step 13905: loss = 0.30008
Step 13910: loss = 0.22267
Step 13915: loss = 0.27998
Step 13920: loss = 0.30009
Step 13925: loss = 0.26556
Step 13930: loss = 0.27356
Step 13935: loss = 0.28257
Step 13940: loss = 0.26202
Step 13945: loss = 0.23416
Step 13950: loss = 0.22193
Step 13955: loss = 0.25829
Step 13960: loss = 0.20809
Step 13965: loss = 0.29537
Step 13970: loss = 0.25888
Step 13975: loss = 0.20105
Step 13980: loss = 0.45970
Step 13985: loss = 0.23078
Step 13990: loss = 0.29196
Step 13995: loss = 0.35188
Step 14000: loss = 0.32811
Step 14005: loss = 0.27286
Step 14010: loss = 0.39375
Step 14015: loss = 0.37432
Step 14020: loss = 0.30441
Step 14025: loss = 0.30292
Step 14030: loss = 0.30342
Step 14035: loss = 0.31366
Step 14040: loss = 0.25043
Training Data Eval:
  Num examples: 49920, Num correct: 45792, Precision @ 1: 0.9173
('Testing Data Eval: EPOCH->', 37)
  Num examples: 9984, Num correct: 7248, Precision @ 1: 0.7260
Step 14045: loss = 0.26453
Step 14050: loss = 0.22587
Step 14055: loss = 0.37955
Step 14060: loss = 0.34093
Step 14065: loss = 0.21456
Step 14070: loss = 0.24545
Step 14075: loss = 0.39608
Step 14080: loss = 0.27194
Step 14085: loss = 0.39170
Step 14090: loss = 0.19771
Step 14095: loss = 0.29944
Step 14100: loss = 0.22921
Step 14105: loss = 0.22031
Step 14110: loss = 0.40643
Step 14115: loss = 0.30150
Step 14120: loss = 0.36683
Step 14125: loss = 0.20293
Step 14130: loss = 0.20416
Step 14135: loss = 0.24840
Step 14140: loss = 0.25705
Step 14145: loss = 0.41039
Step 14150: loss = 0.31835
Step 14155: loss = 0.26276
Step 14160: loss = 0.31346
Step 14165: loss = 0.21292
Step 14170: loss = 0.36465
Step 14175: loss = 0.36903
Step 14180: loss = 0.40979
Step 14185: loss = 0.26819
Step 14190: loss = 0.35545
Step 14195: loss = 0.32644
Step 14200: loss = 0.31340
Step 14205: loss = 0.29920
Step 14210: loss = 0.29615
Step 14215: loss = 0.27309
Step 14220: loss = 0.45241
Step 14225: loss = 0.29667
Step 14230: loss = 0.31919
Step 14235: loss = 0.23516
Step 14240: loss = 0.19899
Step 14245: loss = 0.38127
Step 14250: loss = 0.29413
Step 14255: loss = 0.36276
Step 14260: loss = 0.26571
Step 14265: loss = 0.28495
Step 14270: loss = 0.36775
Step 14275: loss = 0.38317
Step 14280: loss = 0.39206
Step 14285: loss = 0.21027
Step 14290: loss = 0.20772
Step 14295: loss = 0.26179
Step 14300: loss = 0.40571
Step 14305: loss = 0.32110
Step 14310: loss = 0.29661
Step 14315: loss = 0.30987
Step 14320: loss = 0.24757
Step 14325: loss = 0.47529
Step 14330: loss = 0.35797
Step 14335: loss = 0.30760
Step 14340: loss = 0.30987
Step 14345: loss = 0.22629
Step 14350: loss = 0.28405
Step 14355: loss = 0.25249
Step 14360: loss = 0.28864
Step 14365: loss = 0.40648
Step 14370: loss = 0.34050
Step 14375: loss = 0.37131
Step 14380: loss = 0.35320
Step 14385: loss = 0.33149
Step 14390: loss = 0.34153
Step 14395: loss = 0.29296
Step 14400: loss = 0.31665
Step 14405: loss = 0.42373
Step 14410: loss = 0.34289
Step 14415: loss = 0.18172
Step 14420: loss = 0.35729
Step 14425: loss = 0.36787
Step 14430: loss = 0.27773
Training Data Eval:
  Num examples: 49920, Num correct: 45710, Precision @ 1: 0.9157
('Testing Data Eval: EPOCH->', 38)
  Num examples: 9984, Num correct: 7247, Precision @ 1: 0.7259
Step 14435: loss = 0.24710
Step 14440: loss = 0.23780
Step 14445: loss = 0.23432
Step 14450: loss = 0.27800
Step 14455: loss = 0.23991
Step 14460: loss = 0.26423
Step 14465: loss = 0.21933
Step 14470: loss = 0.20903
Step 14475: loss = 0.30587
Step 14480: loss = 0.29035
Step 14485: loss = 0.22708
Step 14490: loss = 0.21657
Step 14495: loss = 0.25977
Step 14500: loss = 0.22512
Step 14505: loss = 0.27543
Step 14510: loss = 0.25579
Step 14515: loss = 0.30318
Step 14520: loss = 0.20685
Step 14525: loss = 0.28090
Step 14530: loss = 0.27920
Step 14535: loss = 0.29530
Step 14540: loss = 0.27121
Step 14545: loss = 0.30028
Step 14550: loss = 0.22135
Step 14555: loss = 0.23351
Step 14560: loss = 0.25409
Step 14565: loss = 0.24394
Step 14570: loss = 0.22274
Step 14575: loss = 0.23447
Step 14580: loss = 0.26890
Step 14585: loss = 0.32538
Step 14590: loss = 0.29597
Step 14595: loss = 0.22706
Step 14600: loss = 0.37896
Step 14605: loss = 0.22483
Step 14610: loss = 0.35604
Step 14615: loss = 0.25024
Step 14620: loss = 0.18896
Step 14625: loss = 0.24228
Step 14630: loss = 0.19860
Step 14635: loss = 0.33386
Step 14640: loss = 0.34553
Step 14645: loss = 0.30554
Step 14650: loss = 0.34898
Step 14655: loss = 0.31717
Step 14660: loss = 0.31856
Step 14665: loss = 0.26485
Step 14670: loss = 0.26960
Step 14675: loss = 0.26826
Step 14680: loss = 0.28091
Step 14685: loss = 0.32882
Step 14690: loss = 0.18659
Step 14695: loss = 0.27122
Step 14700: loss = 0.30066
Step 14705: loss = 0.35979
Step 14710: loss = 0.39287
Step 14715: loss = 0.31941
Step 14720: loss = 0.24570
Step 14725: loss = 0.27743
Step 14730: loss = 0.27447
Step 14735: loss = 0.24105
Step 14740: loss = 0.23135
Step 14745: loss = 0.37856
Step 14750: loss = 0.31669
Step 14755: loss = 0.33557
Step 14760: loss = 0.22659
Step 14765: loss = 0.24914
Step 14770: loss = 0.27167
Step 14775: loss = 0.43165
Step 14780: loss = 0.38415
Step 14785: loss = 0.23776
Step 14790: loss = 0.25777
Step 14795: loss = 0.22828
Step 14800: loss = 0.19549
Step 14805: loss = 0.29854
Step 14810: loss = 0.31703
Step 14815: loss = 0.29112
Step 14820: loss = 0.30427
Training Data Eval:
  Num examples: 49920, Num correct: 45795, Precision @ 1: 0.9174
('Testing Data Eval: EPOCH->', 39)
  Num examples: 9984, Num correct: 7252, Precision @ 1: 0.7264
Step 14825: loss = 0.17973
Step 14830: loss = 0.19817
Step 14835: loss = 0.21922
Step 14840: loss = 0.16911
Step 14845: loss = 0.25360
Step 14850: loss = 0.23961
Step 14855: loss = 0.29383
Step 14860: loss = 0.23601
Step 14865: loss = 0.26091
Step 14870: loss = 0.36655
Step 14875: loss = 0.25138
Step 14880: loss = 0.25847
Step 14885: loss = 0.27668
Step 14890: loss = 0.34756
Step 14895: loss = 0.33962
Step 14900: loss = 0.27544
Step 14905: loss = 0.21501
Step 14910: loss = 0.34059
Step 14915: loss = 0.21485
Step 14920: loss = 0.21260
Step 14925: loss = 0.25547
Step 14930: loss = 0.31440
Step 14935: loss = 0.28215
Step 14940: loss = 0.23081
Step 14945: loss = 0.25723
Step 14950: loss = 0.27425
Step 14955: loss = 0.25529
Step 14960: loss = 0.28675
Step 14965: loss = 0.30168
Step 14970: loss = 0.21371
Step 14975: loss = 0.24400
Step 14980: loss = 0.30095
Step 14985: loss = 0.39010
Step 14990: loss = 0.29629
Step 14995: loss = 0.48735
Step 15000: loss = 0.25288
Step 15005: loss = 0.26246
Step 15010: loss = 0.31540
Step 15015: loss = 0.34549
Step 15020: loss = 0.26285
Step 15025: loss = 0.26784
Step 15030: loss = 0.15181
Step 15035: loss = 0.19708
Step 15040: loss = 0.26903
Step 15045: loss = 0.32047
Step 15050: loss = 0.28650
Step 15055: loss = 0.24542
Step 15060: loss = 0.29506
Step 15065: loss = 0.19799
Step 15070: loss = 0.19592
Step 15075: loss = 0.30816
Step 15080: loss = 0.24755
Step 15085: loss = 0.20618
Step 15090: loss = 0.21345
Step 15095: loss = 0.21350
Step 15100: loss = 0.27988
Step 15105: loss = 0.22313
Step 15110: loss = 0.32502
Step 15115: loss = 0.27680
Step 15120: loss = 0.27164
Step 15125: loss = 0.29883
Step 15130: loss = 0.18348
Step 15135: loss = 0.26801
Step 15140: loss = 0.35835
Step 15145: loss = 0.25199
Step 15150: loss = 0.23307
Step 15155: loss = 0.24515
Step 15160: loss = 0.32234
Step 15165: loss = 0.57164
Step 15170: loss = 0.28463
Step 15175: loss = 0.22246
Step 15180: loss = 0.28050
Step 15185: loss = 0.23170
Step 15190: loss = 0.23406
Step 15195: loss = 0.29830
Step 15200: loss = 0.19412
Step 15205: loss = 0.27096
Step 15210: loss = 0.17819
Training Data Eval:
  Num examples: 49920, Num correct: 46665, Precision @ 1: 0.9348
('Testing Data Eval: EPOCH->', 40)
  Num examples: 9984, Num correct: 7309, Precision @ 1: 0.7321
Step 15215: loss = 0.22226
Step 15220: loss = 0.29326
Step 15225: loss = 0.23764
Step 15230: loss = 0.16910
